synpic43648|In what space/cavity is the abnormal organ located?|retroperitoneum; retroperitoneal space
synpic25758|Is the patient lying down?|yes
synpic46943|How long does this imaging modality take to complete? (hours? Minutes?)|~15 minutes potentially faster with newer imaging systems
synpic16810|Can you evaluate the kidneys bladder or ureters in this image?|No
synpic30215|Is/Are the kidneys normal?|yes
synpic30215|Is/Are the kidneys normal?|yes
synpic57935|Is/Are there lateral ventricles?|yes
synpic57935|Is/Are there lateral ventricles?|yes
synpic46943|Can you appreciate a shift of the midline?|Yes
synpic46943|Is/Are there a midline shift?|Yes
synpic46943|Is there a midline shift?|Yes
synpic46943|Is/Are there a midline shift?|Yes
synpic47196|What is/are the hypoattenuated tissue near/in the skin?|fat
synpic47196|What is/are the hypoattenuated tissue near/in the skin?|fat
synpic60423|Can you diagnose a pericardial effusion from this image?|No
synpic60423|Is this image sufficient to diagnose pericardial effusion?|No
synpic46943|Can a diagnosis or impression be made in this plane?|yes
synpic25758|Would perform this same modality in a patient with AKI?|no
synpic25758|Are abdominal fat pads prominently visualized?|No
synpic25758|Is/Are there abdominal fat pads visible?|No
synpic25758|Can you see the abdominal fat pads?|No
synpic25758|Is/Are there abdominal fat pads visible?|No
synpic28378|Is there a pleural effusion present?|No
synpic28378|Is/Are there pleural effusion?|No
synpic28378|Is there a pleural effusion|No
synpic28378|Is/Are there pleural effusion?|No
synpic27402|Did this patient sustain physical damage?|no
synpic27402|Do you suspect a physical injury?|no
synpic44865|Can you see all of the ribs on the left side?|no
synpic44865|Can the left ribs be evaluated?|no
synpic31248|Can you appreciate a pleural effusion anywhere?|no
synpic31248|Is pleural effusion present?|no
synpic30215|Are adrenal glands present in this image?|no
synpic30215|Can you see the adrenals?|no
synpic57935|Did the problem originate in the brain?|no
synpic57935|Do you suspect a primary brain process?|no
synpic32136|'Is/Are there a fracture in the patient's vertebrae?'|no
synpic32136|'Is/Are there a fracture in the patient's vertebrae?'|no
synpic33226|Does the left humerus appear to be fractured?|No
synpic33226|Is/Are the humerus fractured?|No
synpic33226|Is there a fracture of the left humerus?|No
synpic43648|Can this plane detect an aortic aneurysm if present?|yes
synpic47196|Can a diagnosis of appendicitis be made from this image?|No
synpic47196|Is this confirmed appendicitis?|No
synpic33226|Are both lungs abnormally inflated?|no
synpic40096|Can you visualize the 4th ventricle?|No
synpic40096|Is/Are there 4th ventricle present?|No
synpic40096|Is the 4th ventricle present in this image?|No
synpic40096|Is/Are there 4th ventricle present?|No
synpic44865|Can a pleural effusion be appreciated on the right side?|no
synpic44865|Is/Are there a right pleural effusion?|no
synpic44865|Is there a right-sided pleural effusion?|no
synpic44865|Is/Are there a right pleural effusion?|no
synpic38263|Do you suspect a physical injury or a medical process?|Medical process
synpic38263|What is the cause of this finding: medical process or physical injury?|Medical process
synpic46943|Does the skull appear fractured?|No
synpic46943|Is there a skull fracture?|No
synpic49027|what is the secondary pathology?|moderate edema
synpic49027|What is/are the secondary pathology ?|moderate edema
synpic49027|What is the secondary abnormality in this image?|moderate edema
synpic49027|What is/are the secondary pathology ?|moderate edema
synpic41325|Is this an anoxic injury?|yes
synpic41325|Is there anoxic brain infarction?|yes
synpic32962|Is/Are there hylar lymphadenopathy?|yes
synpic32962|Is/Are there hylar lymphadenopathy?|yes
synpic32962|Is/Are there a widened mediastinum?|Yes
synpic32962|Is/Are there a widened mediastinum?|Yes
synpic18651|Does this image show heart failure?|yes
synpic18651|is this heart failure|yes
synpic18651|Is/Are the heart enlarged?|yes
synpic18651|Is/Are the heart enlarged?|yes
synpic46976|is the heart enlarged?|yes
synpic46976|Is/Are the heart enlarged?|yes
synpic46976|Is there cardiomegaly?|yes
synpic46976|Is/Are the heart enlarged?|yes
synpic32962|Is this coronal plane?|yes
synpic51926|is the stomach wall thickened?|yes
synpic51926|'Is/Are there thickening in the patient's gastric wall?'|yes
synpic51926|Is there thickening of the gastric wall?|yes
synpic51926|'Is/Are there thickening in the patient's gastric wall?'|yes
synpic24424|What is the location of the mass|anterior to the transverse colon
synpic24424|Where is/are the mass located?|anterior to the transverse colon
synpic24424|where is the mass located?|anterior to the transverse colon
synpic24424|Where is/are the mass located?|anterior to the transverse colon
synpic51383|is this an axial plane image|yes
synpic46539|Is/Are there a pleural effusion?|yes
synpic46539|Is/Are there a pleural effusion?|yes
synpic39301|Is/Are there mass effect?|no
synpic39301|Is/Are there mass effect?|no
synpic51872|Is there a lung mass?|yes
synpic51872|Is/Are there a lung mass?|yes
synpic51872|Is there a mass in the lung?|yes
synpic51872|Is/Are there a lung mass?|yes
synpic43433|is there a bowel obstrution|yes
synpic43433|'Is/Are there obstruction in the patient's bowel?'|yes
synpic43433|Is the bowel obstructed?|yes
synpic43433|'Is/Are there obstruction in the patient's bowel?'|yes
synpic39301|Is there hemorrhage?|no
synpic39301|Is/Are there hemorrhage?|no
synpic39301|Is hemorrhage seen?|no
synpic39301|Is/Are there hemorrhage?|no
synpic49027|What is the primary abnormality in this image?|ring enhancing lesion in the left occipital lobe
synpic49027|What is/are the primary pathology ?|ring enhancing lesion in the left occipital lobe
synpic49027|what is the primary pathology|ring enhancing lesion in the left occipital lobe
synpic49027|What is/are the primary pathology ?|ring enhancing lesion in the left occipital lobe
synpic24424|is the peritoneum thickened?|yes
synpic24424|'Is/Are there thickening in the patient's peritoneum?'|yes
synpic24424|Is there thickening of the peritoneum?|yes
synpic24424|'Is/Are there thickening in the patient's peritoneum?'|yes
synpic40596|Is this mass located in the liver?|yes
synpic40596|Is/Are the mass located near/in the liver?|yes
synpic40596|Is this a hepatic mass?|yes
synpic40596|Is/Are the mass located near/in the liver?|yes
synpic44995|The pathology is located in which lobes of the brain?|parietal and occipital lobes
synpic44995|Where is/are the pathology located?|parietal and occipital lobes
synpic44995|which lobes demonstrate pathology|parietal and occipital lobes
synpic44995|What is the abnormal lobe?|parietal and occipital lobes
synpic39301|What is the likely pathology?|PRES
synpic39301|What is the most likely cause of these abnormalities?|PRES
synpic31259|Is/Are there a mass?|yes
synpic31259|Is/Are there a mass?|yes
synpic18651|What is abnormal in this image?|cardiomegaly with pulmonary edema
synpic18651|What is abnormal in this image?|cardiomegaly with pulmonary edema
synpic23989|does this constitute a pulmonary pathology?|yes
synpic39301|What organ system is displayed?|CNS
synpic56388|Are the sulci blunted?|yes
synpic56388|Is/Are there blunted sulci?|yes
synpic56388|Is there blunting of the sulci?|yes
synpic56388|Is/Are there blunted sulci?|yes
synpic27597|is the mass cystic?|yes
synpic27597|Is/Are the mass cystic? -yes/no|yes
synpic27597|Would you describe the mass as cystic?|yes
synpic27597|Is/Are the mass cystic? -yes/no|yes
synpic43433|what is the location of the mass?|cecum
synpic43433|Where is/are the mass located?|cecum
synpic43433|Where is the mass?|cecum
synpic43433|Where is/are the mass located?|cecum
synpic46539|Is this lesion loculated|no
synpic46539|Is/Are the lesion loculated? -yes/no|no
synpic46539|Is there loculation of this lesion?|no
synpic46539|Is/Are the lesion loculated? -yes/no|no
synpic22037|Is this a standing CXR|no
synpic51383|What organ system is this?|CNS
synpic55464|what it causing the widening?|mass
synpic55464|What is the widened mediastinum caused by?|mass
synpic23989|is this an AP CXR|yes
synpic39301|Is this an axial image?|yes
synpic32962|What is the modality?|CXR
synpic56388|'Is/Are there edema in the patient's brain?'|yes
synpic56388|'Is/Are there edema in the patient's brain?'|yes
synpic22037|is the pulmonary system shown?|yes
synpic51926|in what system is the pathology?|GI
synpic51926|What system is this pathology in?|GI
synpic40596|Is the structure cystic?|yes
synpic40596|Is/Are the mass cystic?|yes
synpic40596|Is the mass a cyst?|yes
synpic40596|Is/Are the mass cystic? |yes
synpic27597|Do the masses contain calcification?|yes
synpic27597|Is/Are there calcification?|yes
synpic27597|is there calcification|yes
synpic27597|Is/Are there calcification?|yes
synpic55464|Is the mediastinum widened?|yes
synpic55464|Is/Are there a widened mediastinum?|yes
synpic55464|Is there a widened mediastium?|yes
synpic55464|Is/Are there a widened mediastinum?|yes
synpic23989|What plane is demonstrated?|Coronal
synpic21700|is the stomach filled?|yes
synpic21700|'Is/Are there fullness in the patient's stomach?'|yes
synpic21700|Is there gastric fullness?|yes
synpic21700|'Is/Are there fullness in the patient's stomach?'|yes
synpic49027|How would you characterize the lesion?|ring enhancing lesion
synpic49027|How would you describe the lesion?|ring enhancing lesion
synpic49027|What is the characterization of the lesion|ring enhancing lesion
synpic49027|How would you describe the lesion?|ring enhancing lesion
synpic51872|Where is/are the cavitary lesion located?|Right upper lobe
synpic51872|Where is/are the cavitary lesion located?|Right upper lobe
synpic40596|is the renal system dilated?|yes
synpic40596|Is/Are the kidney dilated?|yes
synpic40596|Is there hydronephrosis?|yes
synpic40596|Is/Are the kidney dilated?|yes
synpic46976|Is/Are there increased vascular markings? |yes
synpic46976|Is/Are the vascular markings increased?|yes
synpic43433|Is the bowel dilated?|yes
synpic43433|'Is/Are there dilation in the patient's bowel?'|yes
synpic43433|is there dilation of the bowel?|yes
synpic43433|'Is/Are there dilation in the patient's bowel?'|yes
synpic23989|What is the pathology?|Left Apical Pneumothorax
synpic23989|What is abnormal in this image?|Left Apical Pneumothorax
synpic23989|What pathology is shown?|Left Apical Pneumothorax
synpic23989|What is abnormal in this image?|Left Apical Pneumothorax
synpic27597|Can you appreciate a mass in this image?|yes
synpic27597|Is/Are there a mass?|yes
synpic27597|is there a mass demonstrated?|yes
synpic27597|Is/Are there a mass?|yes
synpic32962|Doe this image depict an interstitial lung process?|yes
synpic32962|'Is/Are there interstitial process in the patient's lungs?'|yes
synpic32962|Is there an interstitial lung process?|yes
synpic32962|'Is/Are there interstitial process in the patient's lungs?'|yes
synpic41325|is the caudate nucleus involved?|yes
synpic41325|Is the caudate nucleus involved?|yes
synpic41325|Is there involvement of the caudate nucleus?|yes
synpic41325|Is/Are the pathology located near/in the caudate nucleus?|yes
synpic51383|'What is the lesion's disease origin?'|vascular
synpic51383|What disease origin is the lesion(eg, vascular vs. neoplastic)?|vascular
synpic55464|Is this a PA film?|yes
synpic55464|Does the pathology involve the CV system|yes
synpic32108|Does this image show a normal gallbladder?|yes
synpic32108|Is/Are the gallbladder normal?|yes
synpic32108|Is the GB normal?|yes
synpic32108|Is/Are the gallbladder normal?|yes
synpic24424|what is the composition of the mass?|fat
synpic24424|How would you describe the mass composition?|fat
synpic24424|What is this mass primarily made of?|fat
synpic24424|How would you describe the mass composition?|fat
synpic32108|Is there gall bladder pathology?|no
synpic32108|Is the gallbladder abnormal?|no
synpic32108|Is there pathology of the gallbladder?|no
synpic32108|Is the gallbladder abnormal?|no
synpic46976|What is the pathology in this image?|cardiomegaly
synpic46976|What is/are the pathology near/in the image?|cardiomegaly
synpic46976|what pathology is demonstrated?|cardiomegaly
synpic46976|What is/are the pathology near/in the image?|cardiomegaly
synpic21700|Can you appreciate inflammation?|yes
synpic21700|Is/Are there inflammation?|yes
synpic21700|is there inflammation?|yes
synpic21700|Is/Are there inflammation?|yes
synpic22037|Is the chest xray underexposed?|yes
synpic22037|Is this image underexposed?|yes
synpic56388|Can you appreciate hemorrhage in this image?|yes
synpic56388|Is/Are there hemorrhage?|yes
synpic56388|Is there hemorrhage|yes
synpic56388|Is/Are there hemorrhage?|yes
synpic31259|This radiograph contains what foreign body?|sternotomy wires and surgical clips
synpic31259|What is/are the foreign body near/in the lung?|sternotomy wires and surgical clips
synpic31259|what is the foreign body|sternotomy wires and surgical clips
synpic31259|What is/are the foreign body near/in the lung?|sternotomy wires and surgical clips
synpic21700|Where is/are the mass located?|head of the pancreas
synpic21700|Where is/are the mass located?|head of the pancreas
synpic22037|what is the plane?|coronal
synpic39301|What modality is shown?|FLAIR MRI
synpic51872|Do you see a cavitary lesion in this chest xray?|yes
synpic51872|Is/Are there a cavitary lesion?|yes
synpic51872|is there a cavitary lesion?|yes
synpic51872|Is/Are there a cavitary lesion?|yes
synpic27047|Does this patient have cardiomegaly?|No
synpic21042|Is this patient intubated?|No
synpic20208|Is there intraperitoneal hemorrhage present in this image?|Yes
synpic31467|Can the kidneys be visualized in this CT scan?|Yes
synpic22310|Where can omental caking be seen in this image?|Left lateral aspect of anterior peritoneum
synpic16170|Where is the lesion located?|Left mid lung
synpic21042|Is this a PA image?|yes
synpic33378|Does this patient have a pneumothorax?|Yes
synpic55317|In what ventricle is the enhancing intraventricular mass seen?|4th ventricle
synpic35155|What signs of appendicitis are seen in this image?|Fat stranding around the appendix, thickened appendiceal walls, dilated appendix, and an appendicolith is seen as well
synpic100132|Does this radiograph contain parts of the cardiovascular system?|yes
synpic55317|Does this patient have a skull fracture?|No
synpic53635|Does this image show a normal gallbladder?|No
synpic22982|Is there fat stranding around the appendix?|Yes
synpic100132|Is the heart enlarged?|No
synpic51282|How would you describe this lesion?|Ring enhancing lesion in the right frontal lobe
synpic16520|Is there acute blood present on this head CT?|No
synpic33378|Does this patient have a pleural effusion?|No
synpic100132|Was this image taken in the AP or PA plane?|PA
synpic34854|What region of the brain shows hyperintensity?|Right lenticular nucleus
synpic28355|Does this xray show an intubated patient?|No
synpic53635|Is this an axial image?|yes
synpic33378|Which side is the pneumothorax on?|Right side
synpic55317|Does this image display the CNS?|yes
synpic31467|Is this CT scan enhanced by IV contrast?|Yes
synpic21042|Does this image show a pneumothorax?|No
synpic48122|What is represented by the black parts of the image within the large intestine?|Air
synpic55317|Does this image display hydrocephalus?|Yes
synpic100132|Which rib is fractured?|3rd rib
synpic55317|In what plane is this MRI taken?|Axial
synpic21042|What type of imaging modality is seen in this image?|X-ray plain film
synpic53635|What organ is seen in the Left posterior portion of this image, to the left of the spinal column?|The left kidney
synpic100132|Is this a CT scan?|no
synpic20208|What solid organ is seen on the right side of this image?|The liver
synpic21042|What is one organ system seen in this image?|Respiratory System
synpic28355|Is this xray suggestive of aortic dissection?|No
synpic16170|Does this patient have any fractured ribs?|No
synpic53635|Is there fat stranding shown in this image?|Yes
synpic35155|What part of the body is being imaged?|The abdomen
synpic27047|What type of imaging modality is this?|Xray - plain film
synpic22310|What abnormality can be seen in the greater omentum?|Omental caking
synpic22310|Is this a contrast enhanced image?|Yes
synpic55317|Is this an MRI?|yes
synpic31467|Is the width of the abdominal aorta within normal limits?|No
synpic34854|What type of MRI sequence is this?|Diffusion Weighted Imaging (DWI)
synpic21028|Is this image enhanced by contrast?|Yes
synpic51282|What lobe of the brain is the lesion found in?|The right frontal lobe
synpic21028|There is a mass found in which organ?|The pancreas
synpic22982|Does the appendix appear normal?|No
synpic35155|Was this a contrast CT or a non-contrast CT?|Contrast CT with GI and IV contrast
synpic55286|Do we see diffuse cerebral edema in this MRI?|No
synpic100132|What is the difference between the left and right costophrenic angles?|The left costophrenic angle is blunted
synpic27047|Is there a clavicle fracture shown in this radiograph?|No
synpic34854|On which side of the brain is the infarction?|Right side
synpic22684|There is a large enhancing mass growing from what organ in this CT scan?|The left kidney
synpic16520|Is this a contrast CT or a non-contrast CT?|Non-contrast CT
synpic21037|Does this patient have an endotracheal tube placed?|No
synpic38858|Which lobe of the brain demonstrates a hyper-intense signal in this T2 weighted MRI image?|The left occipital lobe
synpic21037|Does this CXR display pneumoperitoneum?|No
synpic35155|Is the appendix seen in this image ruptured?|No
synpic22684|Can the liver be seen in this image?|Yes
synpic53635|What imaging modality is seen here?|CT with GI and IV contrast
synpic48122|Can you see intraperitoneal bleeding in this CT?|No
synpic22684|What vessel is seen just anterior to the spine enhancing with contrast?|The aorta
synpic20208|What two large vessels are seen directly anterior to the spinal column?|The aorta and the inferior vena cava
synpic35155|Is the appendix seen in this image inflamed?|Yes
synpic20208|Does this image display the contents of the abdomen?|yes
synpic21037|Which side of the image is the thoracic mass located on?|Left side
synpic22982|Was contrast used with this image?|Yes
synpic21042|Does this image show a pleural effusion?|No
synpic45914|Where is the bleed?|Subarachnoid
synpic45914|Where is/are the bleed located?|Subarachnoid
synpic45914|What kind of brain bleed is this?|Subarachnoid
synpic45914| What is/are the bleed near/in the brain? |Subarachnoid
synpic54004|Where is the enhancement in left rectus muscles?|Medial rectus
synpic54004|Where is/are the enhanced muscles on the left located?|Medial rectus
synpic54004|Which rectus muscles are enhanced on the left?|Medial rectus
synpic54004|Where is/are the enhanced muscles on the left located?|Medial rectus
synpic28180|How do you tell which side is R vs L?|Imagine the patient is laying down and you are looking from the feet
synpic22156|How can you tell contrast has been give orally?|Bowel contents light up on image
synpic26248|Where is/are the diaphragm elevation located?|Right
synpic26248|Where is/are the diaphragm elevation located?|Right
synpic41119|What is the connection of the left renal vein?|IVC
synpic41119|What is the drainage of the left renal vein?|IVC
synpic22156|Is the Saggital plane?|no
synpic17848|What type of image is this?|Chest xray
synpic17848|Is there evidence of pneumothorax?|No
synpic17848|Is/Are there pneumothorax?|No
synpic17848|Is there a pneumothorax?|No
synpic17848|Is/Are there pneumothorax?|No
synpic54802|What side are the infarcts located?|Bilateral
synpic54802|Where is/are the infarcts located?|Bilateral
synpic54802|Where are the infarcts seen?|Bilateral
synpic54802|Where is/are the infarcts located?|Bilateral
synpic16407|Are the pulmonary arteries enlarged?|Yes
synpic16407|Is/Are the pulmonary arteries enlarged?|Yes
synpic16407|Do the pulmonary arteries appear enlarged?|Yes
synpic16407|Is/Are the pulmonary arteries enlarged?|Yes
synpic35191|Is this an mri?|yes
synpic45634|How would you describe the lesions?|Loculated
synpic45634|How would you describe the lesions?|Loculated
synpic45634|What is one adjective to describe the lesion(s)?|Loculated
synpic45634|How would you describe the lesions?|Loculated
synpic53033|Is/Are the lesion wedge-shaped? -yes/no|Yes
synpic53033|Is/Are the lesion wedge-shaped? -yes/no|Yes
synpic53033|Where is/are the left side located?|Left
synpic35191|Are the lesions in the cerebellum?|yes
synpic22097|What kind of image is this?|chest x Ray
synpic22097|What modality is this?|chest x Ray
synpic17848|Are the findings normal?|No
synpic17848|Is this image normal?|No
synpic17848|Is this a normal image?|No
synpic17848|Is this image normal?|No
synpic54004|Where is the enhancement in right rectus muscles?|Medial and lateral rectus
synpic54004|Where is/are the enhanced muscles on the right located?|Medial and lateral rectus
synpic54004|Which Rectus muscles are enhanced on the right?|Medial and lateral rectus
synpic54004|Where is/are the enhanced muscles on the right located?|Medial and lateral rectus
synpic28180|Is this normal gallbladder finding?|no
synpic49862|Does the lesion demonstrate ring enhancement?|Yes
synpic49862|Is/Are the lesion ring enhancing? -yes/no|Yes
synpic49862|Is this lesion ring enhancing?|Yes
synpic49862|Is/Are the lesion ring enhancing? -yes/no|Yes
synpic53097|Is there evidence of calcification?|No
synpic53097|Is/Are the mass calcified? -yes/no|No
synpic53097|Is the mass calcified?|No
synpic53097|Is/Are the mass calcified? -yes/no|No
synpic53097|What is the location of the mass?|Pineal gland
synpic53097|Where is/are the mass located?|Pineal gland
synpic53097|Where is the mass located?|Pineal gland
synpic53097|Where is/are the mass located?|Pineal gland
synpic28180|Do you always recommend using both IV and oral contrast?|no
synpic16407|Are the lungs hyperinflated?|Yes
synpic16407|Is/Are the lungs hyperinflated?|Yes
synpic16407|Do the lungs appear hyperinflated?|Yes
synpic16407|Is/Are the lungs hyperinflated?|Yes
synpic26248|The air fluid level is in which location?|Cardiac region
synpic26248|Where is/are the air fluid level located?|Cardiac region
synpic26248|Where is there an air fluid level?|Cardiac region
synpic26248|Where is/are the air fluid level located?|Cardiac region
synpic40520|Where is/are the pleural effusion located?|Right side
synpic40520|Where is/are the pleural effusion located?|Right side
synpic45914|Do you see dependent layering in the occipital horns of the lateral ventricles?|Yes
synpic45914|Is/Are there dependent layering in the occipital horns of the lateral ventricles??|Yes
synpic45914|Is there dependent layering in the occipital horns of the lateral ventricles?|Yes
synpic45914|Is/Are there dependent layering in the occipital horns of the lateral ventricles??|Yes
synpic54802|What do the hyperdensities represent?|Infarct
synpic54802|What are the hyperdensities indicative of?|Infarct
synpic22156|What could cause this finding?|Congenital developmental disorder? History of surgery and past manipulation?
synpic57813|What type of image modality is this?|MR FLAIR
synpic57813|Which image modality is this?|MR FLAIR
synpic17693|How is the image oriented?|PA
synpic17693|What plane is this X-ray in?|PA
synpic54004|Are the enhanced muscles also enlarged?|yes
synpic54004|Is/Are the enhanced muscles enlarged? -yes/no|yes
synpic54004|Do the enhanced muscles appear enlarged?|yes
synpic54004|Is/Are the enhanced muscles enlarged? -yes/no|yes
synpic41119|What side of the abdomen is the aorta on?|Left
synpic41119|Where is/are the aorta located?|Left
synpic41119|Where is the aorta located relative to the midline?|Left
synpic41119|Where is/are the aorta located?|Left
synpic22097|Which side is abnormal?|Left
synpic22097|Where is/are the defect located?|Left
synpic22097|Which lung has a defect?|Left
synpic22097|Where is/are the defect located?|Left
synpic53033|'Is/Are there an acute infarction in the patient's brain?'|Yes
synpic53033|'Is/Are there an acute infarction in the patient's brain?'|Yes
synpic45634|What area is abnormal?|Right cerebellum
synpic45634|Where is/are the abnormality located?|Right cerebellum
synpic45634|Where is/are the abnormality located?|Right cerebellum
synpic45634|Where is/are the abnormality located?|Right cerebellum
synpic54802|Where is/are the acute infarcts located?|R frontal lobe
synpic54802|Where is/are the acute infarcts located?|R frontal lobe
synpic57813|In which area of the brain are the infarcts found?|Right Cerebellum
synpic57813|Where is/are the infarcts located?|Right Cerebellum
synpic57813|Where are the infarcts located?|Right Cerebellum
synpic57813|Where is/are the infarcts located?|Right Cerebellum
synpic17848|What organ systems can be evaluated with this image?|Respiratory cardiac musculoskeletal
synpic40520|Is/Are the trachea located near/in the midline?|Yes
synpic40520|Is the trachea midline?|Yes
synpic52732|What side is the lesion located on?|Right
synpic52732|Where is the lesion?|Right
synpic52732|Is the lesion located in gray or white matter?|White matter
synpic52732|Where is the lesion located?|White matter
synpic52732|Is the lesion seen in the gray or white matter?|White matter
synpic52732|Where is the lesion located?|White matter
synpic45634|Are the findings normal?|No
synpic45634|Is this image normal?|No
synpic45634|Is this image normal?|No
synpic45634|Is this image normal?|No
synpic59131|how can you tell this is a T2 weighted image?|CSF is white
synpic17848|Is this image best taken on expiration?|no
synpic59131|What is the best MRI weighting for ring enhancing lesions?|T2
synpic59131|What is seen in the occipital lobe?|Ring enhancing lesion
synpic59131|What is/are the findings near/in the occipital lobe?|Ring enhancing lesion
synpic59131|What is abnormal about the occipital lobe?|Ring enhancing lesion
synpic59131|What is/are the findings near/in the occipital lobe?|Ring enhancing lesion
synpic57813|Does the R vertebral artery appear normal?|No
synpic57813|Is/Are the R vertebral artery normal?|No
synpic57813|Is the Right vertebral artery normal?|No
synpic57813|Is/Are the R vertebral artery normal?|No
synpic41119|What plane is this image in?|Axial
synpic41119|Which plane is the image shown in?|Axial
synpic35191|Where are the lesions located?|bilateral cerebellum
synpic35191|Where is/are the lesions located?|bilateral cerebellum
synpic35191|Where are the lesions located?|bilateral cerebellum
synpic35191|Where is/are the lesions located?|bilateral cerebellum
synpic22097|Do you see fluid in the left lung?|Yes
synpic22097|'Is/Are there fluid in the patient's left lung?'|Yes
synpic22097|Is there fluid in the left lung?|Yes
synpic22097|'Is/Are there fluid in the patient's left lung?'|Yes
synpic49862|Where is the lesion located?|Left Parietal lobe
synpic49862|Where is/are the lesion located?|Left Parietal lobe
synpic49862|Which lobe is the lesion in?|Left Parietal lobe
synpic49862|Where is/are the lesion located?|Left Parietal lobe
synpic40520|Does the heart appear normal size?|No
synpic40520|Is/Are the heart normal size?|No
synpic40520|Is the width of the cardiac silhouette normal?|No
synpic40520|Is/Are the heart normal size?|No
synpic16407|What type of image is this?|Chest X-ray
synpic16407|What image modality is this?|Chest X-ray
synpic26248|What are the hyperdense findings in the mediastinum?|Sternal wires
synpic26248|What is/are the hyperdensities near/in the mediastinum?|Sternal wires
synpic26248|What are seen as hyperdense in the mediastinum of this image?|Sternal wires
synpic26248|What is/are the hyperdensities near/in the mediastinum?|Sternal wires
synpic45914|Any evidence of epidural or subdural hematoma?|No
synpic45914|Is/Are there epidural or subdural hematoma?|No
synpic45914|Are there epidural or subdural bleeds as well?|No
synpic45914|Is/Are there epidural or subdural hematoma?|No
synpic53097|Is there evidence of hemorrhage?|No
synpic53097|Is there a hemorrhagic mass?|No
synpic53097|Is the mass hemorrhagic?|No
synpic53097|Is there a hemorrhagic mass?|No
synpic18896|'What is the abnormality seen above the heart on the patient's right side?'|right sided aortic arch
synpic18896|What is the abnormality near the heart on the right side?|right sided aortic arch
synpic18896|'what is the bump seen above the heart on the patient's right side?'|right sided aortic arch
synpic18896|What is the abnormality near the heart on the right side?|right sided aortic arch
synpic23631|Brain structure shown in this image?|cerebellum
synpic23631|What is/are the brain structure  near/in the image shown ?|cerebellum
synpic23631|What part of the brain is seen in this image?|cerebellum
synpic23631|What is/are the brain structure  near/in the image shown ?|cerebellum
synpic37605|What lobe of the brain is the lesion located in?|Right frontal lobe
synpic37605|Where is/are the brain lesion  located?|Right frontal lobe
synpic37605|Where is the brain lesion located?|Right frontal lobe
synpic37605|Where is/are the brain lesion  located?|Right frontal lobe
synpic31394|In what plane is the above taken?|PA
synpic60254|Is the image above oriented in the axial plane?|yes
synpic52828|Is this image taken with or without contrast?|with contrast
synpic52828|Was contrast used to take this image?|with contrast
synpic32970|Are there any bone fractures present?|No
synpic32970|Is/Are there bone fractures?|No
synpic32970|Does the patient have any bone fractures?|No
synpic32970|Is/Are there bone fractures?|No
synpic32970|Where is/are the lesion  located?|right lower lateral lung field
synpic32970|Where is/are the lesion  located?|right lower lateral lung field
synpic17738|What is the size of the mass in the right upper quadrant?|3.4 cm
synpic17738|What is the size of the mass in the right upper quadrant?|3.4 cm
synpic27277|'Are the patients' ribs symmetric on both sides?'|No
synpic27277|'Is/Are there symmtery in the patient's ribs on both sides?'|No
synpic27277|'Is there symmetry of the patient's ribs on both sides?'|No
synpic27277|'Is/Are there symmtery in the patient's ribs on both sides?'|No
synpic46062|What is the location of the mass?|sella and suprasellar cistern
synpic46062|Where is/are the mass located?|sella and suprasellar cistern
synpic46062|Where is the mass located?|sella and suprasellar cistern
synpic46062|Where is/are the mass located?|sella and suprasellar cistern
synpic17153|MRI imaging modality used for this image?|T2 weighted
synpic17153|What type of MRI is used to acquire this image?|T2 weighted
synpic30273|'The patient's left contains a bright round organ, what is it?'|Left kidney
synpic30273|'What is/are the the bright round organ near/in the patient's left ?'|Left kidney
synpic30273|'What is the bright round organ seen on the patient's left?'|Left kidney
synpic30273|'What is/are the the bright round organ near/in the patient's left ?'|Left kidney
synpic31256|Is the heart enlarged?|no
synpic31256|Is the heart enlarged?|no
synpic46062|What organ system is shown in the above image?|Brain
synpic46062|What is the organ system in this image?|Brain
synpic17153|Does this image show edema?|Yes
synpic17153|Is/Are there edema ?|Yes
synpic17153|Is there edema?|Yes
synpic17153|Is/Are there edema ?|Yes
synpic51426|What is/are the sturctures near/in the the hemorrhage?|Left thalamus and basal ganglia
synpic51426|What is/are the sturctures near/in the the hemorrhage?|Left thalamus and basal ganglia
synpic60254|What cranial nerves may be affected by the lesion seen in the above image?|Oculomotor nerve (CN III) and Trigeminal nerves (CN V)
synpic60254|What are the abnormal cranial nerves?|Oculomotor nerve (CN III) and Trigeminal nerves (CN V)
synpic60254|Which cranial nerves are possibly affected by this lesion?|Oculomotor nerve (CN III) and Trigeminal nerves (CN V)
synpic60254|What are the abnormal cranial nerves?|Oculomotor nerve (CN III) and Trigeminal nerves (CN V)
synpic57317|Is this taken in the axial plane?|yes
synpic24248|Are the colon walls thickened?|Yes
synpic24248|Is there colon thickening?|Yes
synpic24248|Are the walls of the colon thickened?|Yes
synpic24248|Is there colon thickening?|Yes
synpic51426|What type of MRI is this?|T2
synpic51426|What is the modality of this MRI?|T2
synpic18896|Imaging modality used to take this image?|PA Xray
synpic18896|What imaging modality is used to acquire this picture?|PA Xray
synpic60254|What is/are the major artery affected  near/in the this lesion?|Basilar artery
synpic60254|What is/are the major artery affected  near/in the this lesion?|Basilar artery
synpic37605|What MRI imaging sequence is shown above?|T2 weighted
